timestamp=time,id=1
timestamp=8.869192,B4=1
timestamp=8.869424,25=1
timestamp=8.869751,2D0=1
timestamp=8.870519,22=1
timestamp=8.870739,23=1
timestamp=8.874982,B0=1
timestamp=8.875135,320=1
timestamp=8.875335,B2=1
timestamp=8.877929,2C1=1
timestamp=8.880981,20=1
timestamp=8.881227,223=1
timestamp=8.881469,B4=1
timestamp=8.881909,25=1
timestamp=8.882567,22=1
timestamp=8.882785,23=1
timestamp=8.885093,2C6=1
timestamp=8.887037,B0=1
timestamp=8.887289,224=1
timestamp=8.887494,B2=1
timestamp=8.889184,2C4=1
timestamp=8.893023,20=1
timestamp=8.893288,B4=1
timestamp=8.893906,25=1
timestamp=8.894616,22=1
timestamp=8.894836,23=1
timestamp=8.899087,B0=1
timestamp=8.899308,B2=1
timestamp=8.899532,340=1
timestamp=8.901472,2D0=1
timestamp=8.905068,20=1
timestamp=8.905314,223=1
timestamp=8.905556,B4=1
timestamp=8.905918,25=1
timestamp=8.906658,22=1
timestamp=8.906880,23=1
timestamp=8.909654,2C1=1
timestamp=8.911120,B0=1
timestamp=8.911373,224=1
timestamp=8.911571,B2=1
timestamp=8.912741,2C4=1
timestamp=8.916843,2C6=1
timestamp=8.917079,20=1
timestamp=8.917345,B4=1
timestamp=8.917921,25=1
timestamp=8.918673,22=1
timestamp=8.918891,23=1
timestamp=8.923135,B0=1
timestamp=8.923287,320=1
timestamp=8.923489,B2=1
timestamp=8.929117,20=1
timestamp=8.929363,223=1
timestamp=8.929607,B4=1
timestamp=8.929917,25=1
timestamp=8.930713,22=1
timestamp=8.930934,23=1
timestamp=8.933221,2D0=1
timestamp=8.935209,B0=1
timestamp=8.935462,224=1
timestamp=8.935664,B2=1
timestamp=8.936282,2C4=1
timestamp=8.941181,20=1
timestamp=8.941414,2C1=1
timestamp=8.941656,B4=1
timestamp=8.941924,25=1
timestamp=8.942774,22=1
timestamp=8.942992,23=1
timestamp=8.947270,B0=1
timestamp=8.947488,B2=1
timestamp=8.947712,340=1
timestamp=8.948574,2C6=1
timestamp=8.953256,20=1
timestamp=8.953502,223=1
timestamp=8.953748,B4=1
timestamp=8.953981,25=1
timestamp=8.954846,22=1
timestamp=8.955065,23=1
timestamp=8.958718,526=1
timestamp=8.959428,B0=1
timestamp=8.959681,224=1
timestamp=8.959883,B2=1
timestamp=8.960125,2C4=1
timestamp=8.964959,2D0=1
timestamp=8.965393,20=1
timestamp=8.965665,B4=1
timestamp=8.965929,25=1
timestamp=8.966993,22=1
timestamp=8.967215,23=1
timestamp=8.971509,B0=1
timestamp=8.971661,320=1
timestamp=8.971865,B2=1
timestamp=8.973137,2C1=1
timestamp=8.977491,20=1
timestamp=8.977737,223=1
timestamp=8.977969,25=1
timestamp=8.978211,B4=1
timestamp=8.979091,22=1
timestamp=8.979312,23=1
timestamp=8.980328,2C6=1
timestamp=8.983378,2C4=1
timestamp=8.983580,B0=1
timestamp=8.983832,224=1
timestamp=8.984034,B2=1
timestamp=8.989510,20=1
timestamp=8.989774,B4=1
timestamp=8.990006,25=1
timestamp=8.990438,56F=1
timestamp=8.991110,22=1
timestamp=8.991330,23=1
timestamp=8.995592,B0=1
timestamp=8.995816,340=1
timestamp=8.996018,B2=1
timestamp=8.996704,2D0=1
timestamp=9.001562,20=1
timestamp=9.001808,223=1
timestamp=9.002040,25=1
timestamp=9.002282,B4=1
timestamp=9.003164,22=1
timestamp=9.003385,23=1
timestamp=9.004891,2C1=1
timestamp=9.006937,2C4=1
timestamp=9.007623,B0=1
timestamp=9.007875,224=1
timestamp=9.008075,B2=1
timestamp=9.012055,2C6=1
timestamp=9.013583,20=1
timestamp=9.013851,B4=1
timestamp=9.014083,25=1
timestamp=9.015183,22=1
timestamp=9.015403,23=1
timestamp=9.019637,B0=1
timestamp=9.019789,320=1
timestamp=9.019987,B2=1
timestamp=9.025619,20=1
timestamp=9.025865,223=1
timestamp=9.026097,25=1
timestamp=9.026346,B4=1
timestamp=9.027207,22=1
timestamp=9.027428,23=1
timestamp=9.028432,2D0=1
timestamp=9.030478,2C4=1
timestamp=9.031706,B0=1
timestamp=9.031958,224=1
timestamp=9.032162,B2=1
timestamp=9.032348,5D5=1
timestamp=9.036620,2C1=1
timestamp=9.037672,20=1
timestamp=9.037934,B4=1
timestamp=9.038167,25=1
timestamp=9.038297,57A=1
timestamp=9.039265,22=1
timestamp=9.039487,23=1
timestamp=9.043762,B0=1
timestamp=9.044009,2C6=1
timestamp=9.044209,B2=1
timestamp=9.044433,340=1
timestamp=9.044619,591=1
timestamp=9.049715,20=1
timestamp=9.049961,223=1
timestamp=9.050193,25=1
timestamp=9.050435,B4=1
timestamp=9.051317,22=1
timestamp=9.051537,23=1
timestamp=9.054039,2C4=1
timestamp=9.055765,B0=1
timestamp=9.056017,224=1
timestamp=9.056219,B2=1
timestamp=9.060179,2D0=1
timestamp=9.061733,20=1
timestamp=9.061995,B4=1
timestamp=9.062228,25=1
timestamp=9.063336,22=1
timestamp=9.063556,23=1
timestamp=9.067857,B0=1
timestamp=9.068009,320=1
timestamp=9.068208,B2=1
timestamp=9.068444,2C1=1
timestamp=9.068694,3B2=1
timestamp=9.073847,20=1
timestamp=9.074094,223=1
timestamp=9.074326,25=1
timestamp=9.074568,B4=1
timestamp=9.075444,22=1
timestamp=9.075662,23=1
timestamp=9.075908,2C6=1
timestamp=9.077576,2C4=1
timestamp=9.079940,B0=1
timestamp=9.080192,224=1
timestamp=9.080395,B2=1
timestamp=9.085956,20=1
timestamp=9.086222,B4=1
timestamp=9.086455,25=1
timestamp=9.087555,22=1
timestamp=9.087773,23=1
timestamp=9.091915,2D0=1
timestamp=9.092113,B0=1
timestamp=9.092337,340=1
timestamp=9.092539,B2=1
timestamp=9.098086,20=1
timestamp=9.098333,223=1
timestamp=9.098575,B4=1
timestamp=9.098983,25=1
timestamp=9.099277,56A=1
timestamp=9.099689,22=1
timestamp=9.099909,23=1
timestamp=9.100146,2C1=1
timestamp=9.100302,540=1
timestamp=9.101146,2C4=1
timestamp=9.104144,B0=1
timestamp=9.104396,224=1
timestamp=9.104596,B2=1
timestamp=9.107290,2C6=1
timestamp=9.110130,20=1
timestamp=9.110396,B4=1
timestamp=9.110980,25=1
timestamp=9.111728,22=1
timestamp=9.111947,23=1
timestamp=9.116220,B0=1
timestamp=9.116372,320=1
timestamp=9.116573,B2=1
timestamp=9.122190,20=1
timestamp=9.122436,223=1
timestamp=9.122682,B4=1
timestamp=9.122985,25=1
timestamp=9.123669,2D0=1
timestamp=9.123913,22=1
timestamp=9.124133,23=1
timestamp=9.124673,2C4=1
timestamp=9.128305,B0=1
timestamp=9.128557,224=1
timestamp=9.128755,B2=1
timestamp=9.131849,2C1=1
timestamp=9.134363,20=1
timestamp=9.134635,B4=1
timestamp=9.134997,25=1
timestamp=9.135955,22=1
timestamp=9.136175,23=1
timestamp=9.139027,2C6=1
timestamp=9.140031,340=1
timestamp=9.140489,B0=1
timestamp=9.140714,B2=1
timestamp=9.145711,423=1
timestamp=9.146443,20=1
timestamp=9.146689,223=1
timestamp=9.146934,B4=1
timestamp=9.147166,25=1
timestamp=9.148038,22=1
timestamp=9.148262,23=1
timestamp=9.148504,2C4=1
timestamp=9.152574,B0=1
timestamp=9.152826,224=1
timestamp=9.153024,B2=1
timestamp=9.155396,2D0=1
timestamp=9.158528,20=1
timestamp=9.158796,B4=1
timestamp=9.159028,25=1
timestamp=9.160120,22=1
timestamp=9.160344,23=1
timestamp=9.163576,2C1=1
timestamp=9.164654,B0=1
timestamp=9.164806,320=1
timestamp=9.165007,B2=1
timestamp=9.170654,20=1
timestamp=9.170900,223=1
timestamp=9.171132,25=1
timestamp=9.171375,B4=1
timestamp=9.171621,2C6=1
timestamp=9.171859,2C4=1
timestamp=9.172241,22=1
timestamp=9.172461,23=1
timestamp=9.176789,B0=1
timestamp=9.177041,224=1
timestamp=9.177241,B2=1
timestamp=9.182777,20=1
timestamp=9.183041,B4=1
timestamp=9.183273,25=1
timestamp=9.184369,22=1
timestamp=9.184589,23=1
timestamp=9.187151,2D0=1
timestamp=9.188143,340=1
timestamp=9.188905,B0=1
timestamp=9.189140,B2=1
timestamp=9.194885,20=1
timestamp=9.195131,223=1
timestamp=9.195363,25=1
timestamp=9.195610,B4=1
timestamp=9.195844,2C1=1
timestamp=9.196084,2C4=1
timestamp=9.196478,22=1
timestamp=9.196700,23=1
timestamp=9.200960,B0=1
timestamp=9.201212,224=1
timestamp=9.201412,B2=1
timestamp=9.202510,2C6=1
timestamp=9.206946,20=1
timestamp=9.207210,B4=1
timestamp=9.207442,25=1
timestamp=9.208540,22=1
timestamp=9.208760,23=1
timestamp=9.213034,B0=1
timestamp=9.213186,320=1
timestamp=9.213392,B2=1
timestamp=9.218882,2D0=1
timestamp=9.219038,20=1
timestamp=9.219284,223=1
timestamp=9.219517,25=1
timestamp=9.219761,B4=1
timestamp=9.219997,2C4=1
timestamp=9.220149,5D4=1
timestamp=9.220633,22=1
timestamp=9.220857,23=1
timestamp=9.225075,B0=1
timestamp=9.225327,224=1
timestamp=9.225529,B2=1
timestamp=9.227059,2C1=1
timestamp=9.231025,20=1
timestamp=9.231291,B4=1
timestamp=9.231523,25=1
timestamp=9.232623,22=1
timestamp=9.232845,23=1
timestamp=9.234251,2C6=1
timestamp=9.236273,340=1
timestamp=9.237112,B0=1
timestamp=9.237338,B2=1
timestamp=9.242431,2C4=1
timestamp=9.243070,20=1
timestamp=9.243316,223=1
timestamp=9.243562,B4=1
timestamp=9.243794,25=1
timestamp=9.244662,22=1
timestamp=9.244884,23=1
timestamp=9.247884,4C6=1
timestamp=9.249134,B0=1
timestamp=9.249386,224=1
timestamp=9.249592,B2=1
timestamp=9.250637,2D0=1
timestamp=9.255128,20=1
timestamp=9.255394,B4=1
timestamp=9.256077,25=1
timestamp=9.256720,22=1
timestamp=9.256945,23=1
timestamp=9.258813,2C1=1
timestamp=9.261220,B0=1
timestamp=9.261373,320=1
timestamp=9.261577,B2=1
timestamp=9.265973,2C4=1
timestamp=9.266219,2C6=1
timestamp=9.267173,20=1
timestamp=9.267419,223=1
timestamp=9.267661,B4=1
timestamp=9.268068,25=1
timestamp=9.268772,22=1
timestamp=9.268992,23=1
timestamp=9.273235,B0=1
timestamp=9.273488,224=1
timestamp=9.273692,B2=1
timestamp=9.277140,520=1
timestamp=9.279204,20=1
timestamp=9.279468,B4=1
timestamp=9.280076,25=1
timestamp=9.280798,22=1
timestamp=9.281018,23=1
timestamp=9.282358,2D0=1
timestamp=9.284386,340=1
timestamp=9.285290,B0=1
timestamp=9.285508,B2=1
timestamp=9.289528,2C4=1
timestamp=9.290538,2C1=1
timestamp=9.291368,20=1
timestamp=9.291615,223=1
timestamp=9.291857,B4=1
timestamp=9.292089,25=1
timestamp=9.292957,22=1
timestamp=9.293177,23=1
timestamp=9.297451,B0=1
timestamp=9.297703,224=1
timestamp=9.297903,B2=1
timestamp=9.298149,2C6=1
timestamp=9.303415,20=1
timestamp=9.303679,B4=1
timestamp=9.304089,25=1
timestamp=9.305003,22=1
timestamp=9.305227,23=1
timestamp=9.309487,B0=1
timestamp=9.309639,320=1
timestamp=9.309839,B2=1
timestamp=9.313069,2C4=1
timestamp=9.314107,2D0=1
timestamp=9.315471,20=1
timestamp=9.315717,223=1
timestamp=9.315964,B4=1
timestamp=9.316196,25=1
timestamp=9.317072,22=1
timestamp=9.317294,23=1
timestamp=9.321532,B0=1
timestamp=9.321784,224=1
timestamp=9.321990,B2=1
timestamp=9.322290,2C1=1
timestamp=9.326171,4C7=1
timestamp=9.327525,20=1
timestamp=9.327790,B4=1
timestamp=9.328098,25=1
timestamp=9.329120,22=1
timestamp=9.329342,23=1
timestamp=9.329588,2C6=1
timestamp=9.332520,340=1
timestamp=9.333592,B0=1
timestamp=9.333808,B2=1
timestamp=9.336634,2C4=1
timestamp=9.338030,5D7=1
timestamp=9.339562,20=1
timestamp=9.339808,223=1
timestamp=9.340052,B4=1
timestamp=9.340285,25=1
timestamp=9.341161,22=1
timestamp=9.341385,23=1
timestamp=9.345638,B0=1
timestamp=9.345891,224=1
timestamp=9.346091,B2=1
timestamp=9.346335,2D0=1
timestamp=9.346521,591=1
timestamp=9.351599,20=1
timestamp=9.351863,B4=1
timestamp=9.352095,25=1
timestamp=9.353191,22=1
timestamp=9.353411,23=1
timestamp=9.354029,2C1=1
timestamp=9.357661,B0=1
timestamp=9.357813,320=1
timestamp=9.358011,B2=1
timestamp=9.358256,4C3=1
timestamp=9.360166,2C4=1
timestamp=9.361214,2C6=1
timestamp=9.363644,20=1
timestamp=9.363890,223=1
timestamp=9.364122,25=1
timestamp=9.364366,B4=1
timestamp=9.365234,22=1
timestamp=9.365456,23=1
timestamp=9.369704,B0=1
timestamp=9.369956,224=1
timestamp=9.370156,B2=1
timestamp=9.370407,3B2=1
timestamp=9.375672,20=1
timestamp=9.375912,420=1
timestamp=9.376156,B4=1
timestamp=9.376389,25=1
timestamp=9.377267,22=1
timestamp=9.377487,23=1
timestamp=9.377727,2D0=1
timestamp=9.380631,340=1
timestamp=9.381753,B0=1
timestamp=9.381975,B2=1
timestamp=9.383727,2C4=1
timestamp=9.385775,2C1=1
timestamp=9.387707,20=1
timestamp=9.387953,223=1
timestamp=9.388186,25=1
timestamp=9.388432,B4=1
timestamp=9.389308,22=1
timestamp=9.389530,23=1
timestamp=9.392950,2C6=1
timestamp=9.393788,B0=1
timestamp=9.394040,224=1
timestamp=9.394242,B2=1
timestamp=9.399772,20=1
timestamp=9.400036,B4=1
timestamp=9.400268,25=1
timestamp=9.401364,22=1
timestamp=9.401584,23=1
timestamp=9.405850,B0=1
timestamp=9.406002,320=1
timestamp=9.406208,B2=1
timestamp=9.407266,2C4=1
timestamp=9.409314,2D0=1
timestamp=9.411288,56F=1
timestamp=9.411834,20=1
timestamp=9.412081,223=1
timestamp=9.412327,B4=1
timestamp=9.412559,25=1
timestamp=9.413439,22=1
timestamp=9.413663,23=1
timestamp=9.417505,2C1=1
timestamp=9.417917,B0=1
timestamp=9.418169,224=1
timestamp=9.418367,B2=1
timestamp=9.423905,20=1
timestamp=9.424169,B4=1
timestamp=9.424401,25=1
timestamp=9.424691,2C6=1
timestamp=9.425495,22=1
timestamp=9.425720,23=1
timestamp=9.428766,340=1
timestamp=9.429958,B0=1
timestamp=9.430184,B2=1
timestamp=9.430828,2C4=1
timestamp=9.435935,20=1
timestamp=9.436181,223=1
timestamp=9.436414,25=1
timestamp=9.436658,B4=1
timestamp=9.437526,22=1
timestamp=9.437752,23=1
timestamp=9.441072,2D0=1
timestamp=9.442032,B0=1
timestamp=9.442284,224=1
timestamp=9.442484,B2=1
timestamp=9.448026,20=1
timestamp=9.448290,B4=1
timestamp=9.448522,25=1
timestamp=9.449252,2C1=1
timestamp=9.449618,22=1
timestamp=9.449843,23=1
timestamp=9.452654,5D5=1
timestamp=9.454080,B0=1
timestamp=9.454233,320=1
timestamp=9.454433,B2=1
timestamp=9.454671,2C4=1
timestamp=9.456421,2C6=1
timestamp=9.458365,526=1
timestamp=9.460049,20=1
timestamp=9.460295,223=1
timestamp=9.460528,25=1
timestamp=9.460772,B4=1
timestamp=9.461642,22=1
timestamp=9.461866,23=1
timestamp=9.466141,B0=1
timestamp=9.466394,224=1
timestamp=9.466592,B2=1
timestamp=9.472137,20=1
timestamp=9.472399,B4=1
timestamp=9.472632,25=1
timestamp=9.472870,2D0=1
timestamp=9.473728,22=1
timestamp=9.473948,23=1
timestamp=9.476880,340=1
timestamp=9.477924,2C4=1
timestamp=9.478226,B0=1
timestamp=9.478450,B2=1
timestamp=9.480982,2C1=1
timestamp=9.484280,20=1
timestamp=9.484526,223=1
timestamp=9.484770,B4=1
timestamp=9.485118,25=1
timestamp=9.485878,22=1
timestamp=9.486099,23=1
timestamp=9.488174,2C6=1
timestamp=9.490388,B0=1
timestamp=9.490641,224=1
timestamp=9.490841,B2=1
timestamp=9.496392,20=1
timestamp=9.496656,B4=1
timestamp=9.497119,25=1
timestamp=9.497987,22=1
timestamp=9.498211,23=1
timestamp=9.501477,2C4=1
timestamp=9.502447,B0=1
timestamp=9.502599,320=1
timestamp=9.502799,B2=1
timestamp=9.504551,2D0=1
timestamp=9.505047,57F=1
timestamp=9.508411,20=1
timestamp=9.508657,223=1
timestamp=9.508901,B4=1
timestamp=9.509133,25=1
timestamp=9.509262,5B8=1
timestamp=9.510004,22=1
timestamp=9.510224,23=1
timestamp=9.512738,2C1=1
timestamp=9.514498,B0=1
timestamp=9.514750,224=1
timestamp=9.514948,B2=1
timestamp=9.519902,2C6=1
timestamp=9.520464,20=1
timestamp=9.520728,B4=1
timestamp=9.521130,25=1
timestamp=9.522054,22=1
timestamp=9.522279,23=1
timestamp=9.523001,4C1=1
timestamp=9.525031,2C4=1
timestamp=9.525253,340=1
timestamp=9.526555,B0=1
timestamp=9.526781,B2=1
timestamp=9.532523,20=1
timestamp=9.532769,223=1
timestamp=9.533017,B4=1
timestamp=9.533249,25=1
timestamp=9.534115,22=1
timestamp=9.534335,23=1
timestamp=9.536277,2D0=1
timestamp=9.538583,B0=1
timestamp=9.538835,224=1
timestamp=9.539038,B2=1
timestamp=9.544461,2C1=1
timestamp=9.544617,20=1
timestamp=9.544888,B4=1
timestamp=9.545134,25=1
timestamp=9.546214,22=1
timestamp=9.546434,23=1
timestamp=9.548566,2C4=1
timestamp=9.550642,B0=1
timestamp=9.550794,320=1
timestamp=9.550996,B2=1
timestamp=9.551652,2C6=1
timestamp=9.556602,20=1
timestamp=9.556848,223=1
timestamp=9.557094,B4=1
timestamp=9.557326,25=1
timestamp=9.558196,22=1
timestamp=9.558421,23=1
timestamp=9.562682,B0=1
timestamp=9.562934,224=1
timestamp=9.563139,B2=1
timestamp=9.563819,52C=1
timestamp=9.566988,5CD=1
timestamp=9.568035,2D0=1
timestamp=9.568657,20=1
timestamp=9.568921,B4=1
timestamp=9.569153,25=1
timestamp=9.570245,22=1
timestamp=9.570467,23=1
timestamp=9.572123,2C4=1
timestamp=9.573121,340=1
timestamp=9.574729,B0=1
timestamp=9.574945,B2=1
timestamp=9.576214,2C1=1
timestamp=9.580243,5C8=1
timestamp=9.580710,20=1
timestamp=9.580956,223=1
timestamp=9.581198,B4=1
timestamp=9.581430,25=1
timestamp=9.582302,22=1
timestamp=9.582524,23=1
timestamp=9.583384,2C6=1
timestamp=9.584343,5D2=1
timestamp=9.586790,B0=1
timestamp=9.587043,224=1
timestamp=9.587249,B2=1
timestamp=9.587383,5F8=1
timestamp=9.592778,20=1
timestamp=9.593043,B4=1
timestamp=9.593275,25=1
timestamp=9.594365,22=1
timestamp=9.594585,23=1
timestamp=9.595663,2C4=1
timestamp=9.598865,B0=1
timestamp=9.599017,320=1
timestamp=9.599219,B2=1
timestamp=9.599757,2D0=1
timestamp=9.604829,20=1
timestamp=9.605075,223=1
timestamp=9.605319,B4=1
timestamp=9.605551,25=1
timestamp=9.606429,22=1
timestamp=9.606652,23=1
timestamp=9.607946,2C1=1
timestamp=9.610927,B0=1
timestamp=9.611180,224=1
timestamp=9.611378,B2=1
timestamp=9.615138,2C6=1
timestamp=9.616896,20=1
timestamp=9.617158,B4=1
timestamp=9.617390,25=1
timestamp=9.618494,22=1
timestamp=9.618714,23=1
timestamp=9.619242,2C4=1
timestamp=9.621254,340=1
timestamp=9.622968,B0=1
timestamp=9.623184,B2=1
timestamp=9.628948,20=1
timestamp=9.629194,223=1
timestamp=9.629426,25=1
timestamp=9.629670,B4=1
timestamp=9.630540,22=1
timestamp=9.630758,23=1
timestamp=9.631517,2D0=1
timestamp=9.635016,B0=1
timestamp=9.635268,224=1
timestamp=9.635469,B2=1
timestamp=9.639698,2C1=1
timestamp=9.640996,20=1
timestamp=9.641261,B4=1
timestamp=9.641493,25=1
timestamp=9.642591,22=1
timestamp=9.642815,23=1
timestamp=9.643051,2C4=1
timestamp=9.646865,2C6=1
timestamp=9.647099,B0=1
timestamp=9.647251,320=1
timestamp=9.647451,B2=1
timestamp=9.647638,591=1
timestamp=9.653061,20=1
timestamp=9.653307,223=1
timestamp=9.653540,25=1
timestamp=9.653782,B4=1
timestamp=9.654660,22=1
timestamp=9.654884,23=1
timestamp=9.659135,B0=1
timestamp=9.659388,224=1
timestamp=9.659586,B2=1
timestamp=9.663242,2D0=1
timestamp=9.665112,20=1
timestamp=9.665374,B4=1
timestamp=9.665606,25=1
timestamp=9.666320,2C4=1
timestamp=9.666712,22=1
timestamp=9.666934,23=1
timestamp=9.667731,583=1
timestamp=9.669369,340=1
timestamp=9.671175,B0=1
timestamp=9.671425,3B2=1
timestamp=9.671623,B2=1
timestamp=9.671859,2C1=1
timestamp=9.677129,20=1
timestamp=9.677375,223=1
timestamp=9.677617,B4=1
timestamp=9.677849,25=1
timestamp=9.678615,2C6=1
timestamp=9.678862,22=1
timestamp=9.679082,23=1
timestamp=9.683187,B0=1
timestamp=9.683440,224=1
timestamp=9.683638,B2=1
timestamp=9.689153,20=1
timestamp=9.689417,B4=1
timestamp=9.689650,25=1
timestamp=9.689886,2C4=1
timestamp=9.690746,22=1
timestamp=9.690966,23=1
timestamp=9.694992,2D0=1
timestamp=9.695346,B0=1
timestamp=9.695498,320=1
timestamp=9.695696,B2=1
timestamp=9.701344,20=1
timestamp=9.701590,223=1
timestamp=9.701836,B4=1
timestamp=9.702188,25=1
timestamp=9.702942,22=1
timestamp=9.703163,23=1
timestamp=9.703399,2C1=1
timestamp=9.707414,B0=1
timestamp=9.707667,224=1
timestamp=9.707867,B2=1
timestamp=9.710345,2C6=1
timestamp=9.713421,2C4=1
timestamp=9.713577,20=1
timestamp=9.713839,B4=1
timestamp=9.714191,25=1
timestamp=9.715169,22=1
timestamp=9.715389,23=1
timestamp=9.717505,340=1
timestamp=9.719455,B0=1
timestamp=9.719679,B2=1
timestamp=9.725433,20=1
timestamp=9.725679,223=1
timestamp=9.725923,B4=1
timestamp=9.726193,25=1
timestamp=9.726724,2D0=1
timestamp=9.727032,22=1
timestamp=9.727254,23=1
timestamp=9.731509,B0=1
timestamp=9.731762,224=1
timestamp=9.731962,B2=1
timestamp=9.734920,2C1=1
timestamp=9.736960,2C4=1
timestamp=9.737498,20=1
timestamp=9.737766,B4=1
timestamp=9.738204,25=1
timestamp=9.739088,22=1
timestamp=9.739312,23=1
timestamp=9.742098,2C6=1
timestamp=9.743588,B0=1
timestamp=9.743740,320=1
timestamp=9.743941,B2=1
timestamp=9.749564,20=1
timestamp=9.749810,223=1
timestamp=9.750053,B4=1
timestamp=9.750285,25=1
timestamp=9.751163,22=1
timestamp=9.751385,23=1
timestamp=9.755630,B0=1
timestamp=9.755883,224=1
timestamp=9.756081,B2=1
timestamp=9.758477,2D0=1
timestamp=9.760515,2C4=1
timestamp=9.761613,20=1
timestamp=9.761879,B4=1
timestamp=9.762203,25=1
timestamp=9.763203,22=1
timestamp=9.763429,23=1
timestamp=9.764836,4CE=1
timestamp=9.765614,340=1
timestamp=9.766660,2C1=1
timestamp=9.767698,B0=1
timestamp=9.767922,B2=1
timestamp=9.773693,20=1
timestamp=9.773940,223=1
timestamp=9.774182,B4=1
timestamp=9.774414,25=1
timestamp=9.774660,2C6=1
timestamp=9.775294,22=1
timestamp=9.775516,23=1
timestamp=9.779764,B0=1
timestamp=9.780016,224=1
timestamp=9.780214,B2=1
timestamp=9.784058,2C4=1
timestamp=9.785742,20=1
timestamp=9.786008,B4=1
timestamp=9.786240,25=1
timestamp=9.787334,22=1
timestamp=9.787555,23=1
timestamp=9.790202,2D0=1
timestamp=9.791796,B0=1
timestamp=9.791949,320=1
timestamp=9.792149,B2=1
timestamp=9.797748,20=1
timestamp=9.797994,223=1
timestamp=9.798241,B4=1
timestamp=9.798473,25=1
timestamp=9.798709,2C1=1
timestamp=9.799343,22=1
timestamp=9.799563,23=1
timestamp=9.803815,B0=1
timestamp=9.804067,224=1
timestamp=9.804265,B2=1
timestamp=9.805577,2C6=1
timestamp=9.807621,2C4=1
timestamp=9.809777,20=1
timestamp=9.810041,B4=1
timestamp=9.810274,25=1
timestamp=9.811372,22=1
timestamp=9.811596,23=1
timestamp=9.813748,340=1
timestamp=9.815866,B0=1
timestamp=9.816088,B2=1
timestamp=9.821845,20=1
timestamp=9.822091,223=1
timestamp=9.822336,B4=1
timestamp=9.822568,25=1
timestamp=9.822806,2D0=1
timestamp=9.823436,22=1
timestamp=9.823658,23=1
timestamp=9.827914,B0=1
timestamp=9.828166,224=1
timestamp=9.828366,B2=1
timestamp=9.830136,2C1=1
timestamp=9.831158,2C4=1
timestamp=9.833882,20=1
timestamp=9.834148,B4=1
timestamp=9.834381,25=1
timestamp=9.834515,56F=1
timestamp=9.835469,22=1
timestamp=9.835689,23=1
timestamp=9.837307,2C6=1
timestamp=9.839945,B0=1
timestamp=9.840097,320=1
timestamp=9.840297,B2=1
timestamp=9.845897,20=1
timestamp=9.846143,223=1
timestamp=9.846387,B4=1
timestamp=9.846619,25=1
timestamp=9.847483,22=1
timestamp=9.847705,23=1
timestamp=9.851961,B0=1
timestamp=9.852213,224=1
timestamp=9.852416,B2=1
timestamp=9.853682,2D0=1
timestamp=9.854718,2C4=1
timestamp=9.857923,20=1
timestamp=9.858186,B4=1
timestamp=9.858418,25=1
timestamp=9.859512,22=1
timestamp=9.859736,23=1
timestamp=9.861868,2C1=1
timestamp=9.862094,340=1
timestamp=9.864016,B0=1
timestamp=9.864242,B2=1
timestamp=9.869060,2C6=1
timestamp=9.869970,20=1
timestamp=9.870216,223=1
timestamp=9.870448,25=1
timestamp=9.870691,B4=1
timestamp=9.871560,22=1
timestamp=9.871785,23=1
timestamp=9.874393,5D5=1
timestamp=9.876043,B0=1
timestamp=9.876295,224=1
timestamp=9.876495,B2=1
timestamp=9.878261,2C4=1
timestamp=9.881997,20=1
timestamp=9.882259,B4=1
timestamp=9.882491,25=1
timestamp=9.883587,22=1
timestamp=9.883809,23=1
timestamp=9.885435,2D0=1
timestamp=9.888087,B0=1
timestamp=9.888239,320=1
timestamp=9.888438,B2=1
timestamp=9.893619,2C1=1
timestamp=9.894043,20=1
timestamp=9.894290,223=1
timestamp=9.894534,B4=1
timestamp=9.894766,25=1
timestamp=9.895642,22=1
timestamp=9.895862,23=1
timestamp=9.900102,B0=1
timestamp=9.900354,224=1
timestamp=9.900554,B2=1
timestamp=9.900800,2C6=1
timestamp=9.901817,2C4=1
timestamp=9.906054,20=1
timestamp=9.906320,B4=1
timestamp=9.906552,25=1
timestamp=9.907650,22=1
timestamp=9.907877,23=1
timestamp=9.909993,340=1
timestamp=9.912124,B0=1
timestamp=9.912341,B2=1
timestamp=9.917176,2D0=1
timestamp=9.918092,20=1
timestamp=9.918339,223=1
timestamp=9.918571,25=1
timestamp=9.918813,B4=1
timestamp=9.919683,22=1
timestamp=9.919905,23=1
timestamp=9.924157,B0=1
timestamp=9.924409,224=1
timestamp=9.924609,B2=1
timestamp=9.925351,2C1=1
timestamp=9.925590,2C4=1
timestamp=9.930117,20=1
timestamp=9.930381,B4=1
timestamp=9.930614,25=1
timestamp=9.931707,22=1
timestamp=9.931926,23=1
timestamp=9.932554,2C6=1
timestamp=9.936257,B0=1
timestamp=9.936410,320=1
timestamp=9.936610,B2=1
timestamp=9.942141,20=1
timestamp=9.942388,223=1
timestamp=9.942620,25=1
timestamp=9.942868,B4=1
timestamp=9.943736,22=1
timestamp=9.943956,23=1
timestamp=9.948336,B0=1
timestamp=9.948588,224=1
timestamp=9.948786,B2=1
timestamp=9.949022,2C4=1
timestamp=9.949263,2D0=1
timestamp=9.949449,591=1
timestamp=9.954312,20=1
timestamp=9.954580,B4=1
timestamp=9.954813,25=1
timestamp=9.955906,22=1
timestamp=9.956127,23=1
timestamp=9.957103,2C1=1
